id,Polling Center,Party_ID,Party,Acronym,Votes,Municipality
25,2531D,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Ferizaj
25,2531D,19,PARTIA EUROATLANTIKE E KOSOVËS,,1,Ferizaj
25,2531D,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Ferizaj
25,2531D,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Ferizaj
25,2531D,22,ESMIR KASI,,0,Ferizaj
25,2531D,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Ferizaj
25,2531D,24,LIDHJA DEMOKRATIKE E KOSOVËS,,152,Ferizaj
25,2531D,25,SRPSKA LISTA,,2,Ferizaj
25,2532D,1,PARTIA LIBERALE EGJIPTIANE,,2,Ferizaj
25,2532D,2,PARTIA DEMOKRATIKE E KOSOVËS,,163,Ferizaj
25,2532D,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Ferizaj
25,2532D,4,STRANKA DEMOKRATSKE AKCIJE,,1,Ferizaj
25,2532D,5,PARTIJA KOSOVSKIH SRBA,,0,Ferizaj
25,2532D,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,1,Ferizaj
25,2532D,7,POKRET ZA GORA,,0,Ferizaj
25,2532D,8,NOVA DEMOKRATSKA STRANKA,,0,Ferizaj
25,2532D,9,AAK-PSD KOALICIONI 100% KOSOVË,,77,Ferizaj
25,2532D,10,SLOBODA,,0,Ferizaj
25,2532D,11,SAMOSTALNA LIBERALNA STRANKA,,0,Ferizaj
25,2532D,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,18,Ferizaj
25,2532D,13,JEDINSTVENA GORANSKA PARTIJA,,0,Ferizaj
25,2532D,14,KOALICIJA VAKAT,,0,Ferizaj
25,2532D,15,FJALA,,0,Ferizaj
25,2532D,16,LËVIZJA VETËVENDOSJE!,,212,Ferizaj
25,2532D,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Ferizaj
25,2532D,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Ferizaj
25,2532D,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Ferizaj
25,2532D,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Ferizaj
25,2532D,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Ferizaj
25,2532D,22,ESMIR KASI,,0,Ferizaj
25,2532D,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Ferizaj
25,2532D,24,LIDHJA DEMOKRATIKE E KOSOVËS,,153,Ferizaj
25,2532D,25,SRPSKA LISTA,,0,Ferizaj
25,2533D,1,PARTIA LIBERALE EGJIPTIANE,,1,Ferizaj
25,2533D,2,PARTIA DEMOKRATIKE E KOSOVËS,,215,Ferizaj
25,2533D,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Ferizaj
25,2533D,4,STRANKA DEMOKRATSKE AKCIJE,,1,Ferizaj
25,2533D,5,PARTIJA KOSOVSKIH SRBA,,0,Ferizaj
25,2533D,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Ferizaj
25,2533D,7,POKRET ZA GORA,,0,Ferizaj
25,2533D,8,NOVA DEMOKRATSKA STRANKA,,0,Ferizaj
25,2533D,9,AAK-PSD KOALICIONI 100% KOSOVË,,40,Ferizaj
25,2533D,10,SLOBODA,,0,Ferizaj
25,2533D,11,SAMOSTALNA LIBERALNA STRANKA,,1,Ferizaj
25,2533D,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,38,Ferizaj
25,2533D,13,JEDINSTVENA GORANSKA PARTIJA,,0,Ferizaj
25,2533D,14,KOALICIJA VAKAT,,1,Ferizaj
25,2533D,15,FJALA,,0,Ferizaj
25,2533D,16,LËVIZJA VETËVENDOSJE!,,230,Ferizaj
25,2533D,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Ferizaj
25,2533D,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Ferizaj
25,2533D,19,PARTIA EUROATLANTIKE E KOSOVËS,,2,Ferizaj
25,2533D,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Ferizaj
25,2533D,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Ferizaj
25,2533D,22,ESMIR KASI,,0,Ferizaj
25,2533D,23,GRAÐANSKA İNİCİJATİVA GORE,,2,Ferizaj
25,2533D,24,LIDHJA DEMOKRATIKE E KOSOVËS,,202,Ferizaj
25,2533D,25,SRPSKA LISTA,,0,Ferizaj
25,2534D,1,PARTIA LIBERALE EGJIPTIANE,,1,Ferizaj
25,2534D,2,PARTIA DEMOKRATIKE E KOSOVËS,,111,Ferizaj
25,2534D,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Ferizaj
25,2534D,4,STRANKA DEMOKRATSKE AKCIJE,,0,Ferizaj
25,2534D,5,PARTIJA KOSOVSKIH SRBA,,0,Ferizaj
25,2534D,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,1,Ferizaj
25,2534D,7,POKRET ZA GORA,,0,Ferizaj
25,2534D,8,NOVA DEMOKRATSKA STRANKA,,0,Ferizaj
25,2534D,9,AAK-PSD KOALICIONI 100% KOSOVË,,13,Ferizaj
25,2534D,10,SLOBODA,,0,Ferizaj
25,2534D,11,SAMOSTALNA LIBERALNA STRANKA,,0,Ferizaj
25,2534D,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,5,Ferizaj
25,2534D,13,JEDINSTVENA GORANSKA PARTIJA,,0,Ferizaj
25,2534D,14,KOALICIJA VAKAT,,0,Ferizaj
25,2534D,15,FJALA,,4,Ferizaj
25,2534D,16,LËVIZJA VETËVENDOSJE!,,312,Ferizaj
25,2534D,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Ferizaj
25,2534D,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Ferizaj
25,2534D,19,PARTIA EUROATLANTIKE E KOSOVËS,,1,Ferizaj
25,2534D,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Ferizaj
25,2534D,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,1,Ferizaj
25,2534D,22,ESMIR KASI,,0,Ferizaj
25,2534D,23,GRAÐANSKA İNİCİJATİVA GORE,,1,Ferizaj
25,2534D,24,LIDHJA DEMOKRATIKE E KOSOVËS,,83,Ferizaj
25,2534D,25,SRPSKA LISTA,,0,Ferizaj
25,2535D,1,PARTIA LIBERALE EGJIPTIANE,,1,Ferizaj
25,2535D,2,PARTIA DEMOKRATIKE E KOSOVËS,,87,Ferizaj
25,2535D,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Ferizaj
25,2535D,4,STRANKA DEMOKRATSKE AKCIJE,,1,Ferizaj
25,2535D,5,PARTIJA KOSOVSKIH SRBA,,0,Ferizaj
25,2535D,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,1,Ferizaj
25,2535D,7,POKRET ZA GORA,,0,Ferizaj
25,2535D,8,NOVA DEMOKRATSKA STRANKA,,0,Ferizaj
25,2535D,9,AAK-PSD KOALICIONI 100% KOSOVË,,19,Ferizaj
25,2535D,10,SLOBODA,,0,Ferizaj
25,2535D,11,SAMOSTALNA LIBERALNA STRANKA,,0,Ferizaj
25,2535D,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,19,Ferizaj
25,2535D,13,JEDINSTVENA GORANSKA PARTIJA,,0,Ferizaj
25,2535D,14,KOALICIJA VAKAT,,0,Ferizaj
25,2535D,15,FJALA,,0,Ferizaj
25,2535D,16,LËVIZJA VETËVENDOSJE!,,179,Ferizaj
25,2535D,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Ferizaj
25,2535D,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Ferizaj
25,2535D,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Ferizaj
25,2535D,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Ferizaj
25,2535D,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Ferizaj
25,2535D,22,ESMIR KASI,,0,Ferizaj
25,2535D,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Ferizaj
25,2535D,24,LIDHJA DEMOKRATIKE E KOSOVËS,,184,Ferizaj
25,2535D,25,SRPSKA LISTA,,0,Ferizaj
25,2536D,1,PARTIA LIBERALE EGJIPTIANE,,0,Ferizaj
25,2536D,2,PARTIA DEMOKRATIKE E KOSOVËS,,185,Ferizaj
25,2536D,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Ferizaj
25,2536D,4,STRANKA DEMOKRATSKE AKCIJE,,0,Ferizaj
25,2536D,5,PARTIJA KOSOVSKIH SRBA,,0,Ferizaj
25,2536D,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Ferizaj
25,2536D,7,POKRET ZA GORA,,0,Ferizaj
25,2536D,8,NOVA DEMOKRATSKA STRANKA,,0,Ferizaj
25,2536D,9,AAK-PSD KOALICIONI 100% KOSOVË,,11,Ferizaj
25,2536D,10,SLOBODA,,0,Ferizaj
25,2536D,11,SAMOSTALNA LIBERALNA STRANKA,,0,Ferizaj
25,2536D,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,26,Ferizaj
25,2536D,13,JEDINSTVENA GORANSKA PARTIJA,,0,Ferizaj
25,2536D,14,KOALICIJA VAKAT,,0,Ferizaj
25,2536D,15,FJALA,,2,Ferizaj
25,2536D,16,LËVIZJA VETËVENDOSJE!,,138,Ferizaj
25,2536D,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Ferizaj
25,2536D,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Ferizaj
25,2536D,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Ferizaj
25,2536D,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Ferizaj
25,2536D,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Ferizaj
25,2536D,22,ESMIR KASI,,0,Ferizaj
25,2536D,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Ferizaj
25,2536D,24,LIDHJA DEMOKRATIKE E KOSOVËS,,107,Ferizaj
25,2536D,25,SRPSKA LISTA,,0,Ferizaj
25,2537D,1,PARTIA LIBERALE EGJIPTIANE,,1,Ferizaj
25,2537D,2,PARTIA DEMOKRATIKE E KOSOVËS,,129,Ferizaj
25,2537D,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Ferizaj
25,2537D,4,STRANKA DEMOKRATSKE AKCIJE,,0,Ferizaj
25,2537D,5,PARTIJA KOSOVSKIH SRBA,,0,Ferizaj
25,2537D,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Ferizaj
25,2537D,7,POKRET ZA GORA,,0,Ferizaj
25,2537D,8,NOVA DEMOKRATSKA STRANKA,,0,Ferizaj
25,2537D,9,AAK-PSD KOALICIONI 100% KOSOVË,,13,Ferizaj
25,2537D,10,SLOBODA,,0,Ferizaj
25,2537D,11,SAMOSTALNA LIBERALNA STRANKA,,0,Ferizaj
25,2537D,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,2,Ferizaj
25,2537D,13,JEDINSTVENA GORANSKA PARTIJA,,0,Ferizaj
25,2537D,14,KOALICIJA VAKAT,,1,Ferizaj
25,2537D,15,FJALA,,0,Ferizaj
25,2537D,16,LËVIZJA VETËVENDOSJE!,,68,Ferizaj
25,2537D,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Ferizaj
25,2537D,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Ferizaj
25,2537D,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Ferizaj
25,2537D,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Ferizaj
25,2537D,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Ferizaj
25,2537D,22,ESMIR KASI,,0,Ferizaj
25,2537D,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Ferizaj
25,2537D,24,LIDHJA DEMOKRATIKE E KOSOVËS,,115,Ferizaj
25,2537D,25,SRPSKA LISTA,,1,Ferizaj
25,2538D,1,PARTIA LIBERALE EGJIPTIANE,,1,Ferizaj
25,2538D,2,PARTIA DEMOKRATIKE E KOSOVËS,,149,Ferizaj
25,2538D,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,1,Ferizaj
25,2538D,4,STRANKA DEMOKRATSKE AKCIJE,,1,Ferizaj
25,2538D,5,PARTIJA KOSOVSKIH SRBA,,1,Ferizaj
25,2538D,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Ferizaj
25,2538D,7,POKRET ZA GORA,,0,Ferizaj
25,2538D,8,NOVA DEMOKRATSKA STRANKA,,0,Ferizaj
25,2538D,9,AAK-PSD KOALICIONI 100% KOSOVË,,23,Ferizaj
25,2538D,10,SLOBODA,,0,Ferizaj
25,2538D,11,SAMOSTALNA LIBERALNA STRANKA,,1,Ferizaj
25,2538D,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,19,Ferizaj
25,2538D,13,JEDINSTVENA GORANSKA PARTIJA,,0,Ferizaj
25,2538D,14,KOALICIJA VAKAT,,0,Ferizaj
25,2538D,15,FJALA,,1,Ferizaj
25,2538D,16,LËVIZJA VETËVENDOSJE!,,144,Ferizaj
25,2538D,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Ferizaj
25,2538D,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Ferizaj
25,2538D,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Ferizaj
25,2538D,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Ferizaj
25,2538D,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Ferizaj
25,2538D,22,ESMIR KASI,,0,Ferizaj
25,2538D,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Ferizaj
25,2538D,24,LIDHJA DEMOKRATIKE E KOSOVËS,,96,Ferizaj
25,2538D,25,SRPSKA LISTA,,0,Ferizaj
25,2539D,1,PARTIA LIBERALE EGJIPTIANE,,0,Ferizaj
25,2539D,2,PARTIA DEMOKRATIKE E KOSOVËS,,48,Ferizaj
25,2539D,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Ferizaj
25,2539D,4,STRANKA DEMOKRATSKE AKCIJE,,0,Ferizaj
25,2539D,5,PARTIJA KOSOVSKIH SRBA,,0,Ferizaj
25,2539D,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Ferizaj
25,2539D,7,POKRET ZA GORA,,0,Ferizaj
25,2539D,8,NOVA DEMOKRATSKA STRANKA,,0,Ferizaj
25,2539D,9,AAK-PSD KOALICIONI 100% KOSOVË,,8,Ferizaj
25,2539D,10,SLOBODA,,0,Ferizaj
25,2539D,11,SAMOSTALNA LIBERALNA STRANKA,,0,Ferizaj
25,2539D,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,15,Ferizaj
25,2539D,13,JEDINSTVENA GORANSKA PARTIJA,,0,Ferizaj
25,2539D,14,KOALICIJA VAKAT,,0,Ferizaj
25,2539D,15,FJALA,,1,Ferizaj
25,2539D,16,LËVIZJA VETËVENDOSJE!,,89,Ferizaj
25,2539D,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Ferizaj
25,2539D,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Ferizaj
25,2539D,19,PARTIA EUROATLANTIKE E KOSOVËS,,1,Ferizaj
25,2539D,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Ferizaj
25,2539D,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Ferizaj
25,2539D,22,ESMIR KASI,,0,Ferizaj
25,2539D,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Ferizaj
25,2539D,24,LIDHJA DEMOKRATIKE E KOSOVËS,,117,Ferizaj
25,2539D,25,SRPSKA LISTA,,0,Ferizaj
25,2540D,1,PARTIA LIBERALE EGJIPTIANE,,0,Ferizaj
25,2540D,2,PARTIA DEMOKRATIKE E KOSOVËS,,100,Ferizaj
25,2540D,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Ferizaj
25,2540D,4,STRANKA DEMOKRATSKE AKCIJE,,0,Ferizaj
25,2540D,5,PARTIJA KOSOVSKIH SRBA,,0,Ferizaj
25,2540D,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,3,Ferizaj
25,2540D,7,POKRET ZA GORA,,1,Ferizaj
25,2540D,8,NOVA DEMOKRATSKA STRANKA,,0,Ferizaj
25,2540D,9,AAK-PSD KOALICIONI 100% KOSOVË,,39,Ferizaj
25,2540D,10,SLOBODA,,1,Ferizaj
25,2540D,11,SAMOSTALNA LIBERALNA STRANKA,,0,Ferizaj
25,2540D,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,17,Ferizaj
25,2540D,13,JEDINSTVENA GORANSKA PARTIJA,,0,Ferizaj
25,2540D,14,KOALICIJA VAKAT,,0,Ferizaj
25,2540D,15,FJALA,,0,Ferizaj
25,2540D,16,LËVIZJA VETËVENDOSJE!,,123,Ferizaj
25,2540D,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Ferizaj
25,2540D,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Ferizaj
25,2540D,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Ferizaj
25,2540D,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Ferizaj
25,2540D,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Ferizaj
25,2540D,22,ESMIR KASI,,0,Ferizaj
25,2540D,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Ferizaj
25,2540D,24,LIDHJA DEMOKRATIKE E KOSOVËS,,61,Ferizaj
25,2540D,25,SRPSKA LISTA,,0,Ferizaj
25,BM025,1,PARTIA LIBERALE EGJIPTIANE,,6,Ferizaj
25,BM025,2,PARTIA DEMOKRATIKE E KOSOVËS,,159,Ferizaj
25,BM025,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,30,Ferizaj
25,BM025,4,STRANKA DEMOKRATSKE AKCIJE,,0,Ferizaj
25,BM025,5,PARTIJA KOSOVSKIH SRBA,,0,Ferizaj
25,BM025,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,11,Ferizaj
25,BM025,7,POKRET ZA GORA,,0,Ferizaj
25,BM025,8,NOVA DEMOKRATSKA STRANKA,,0,Ferizaj
25,BM025,9,AAK-PSD KOALICIONI 100% KOSOVË,,4,Ferizaj
25,BM025,10,SLOBODA,,0,Ferizaj
25,BM025,11,SAMOSTALNA LIBERALNA STRANKA,,0,Ferizaj
25,BM025,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,56,Ferizaj
25,BM025,13,JEDINSTVENA GORANSKA PARTIJA,,0,Ferizaj
25,BM025,14,KOALICIJA VAKAT,,0,Ferizaj
25,BM025,15,FJALA,,0,Ferizaj
25,BM025,16,LËVIZJA VETËVENDOSJE!,,513,Ferizaj
25,BM025,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Ferizaj
25,BM025,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Ferizaj
25,BM025,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Ferizaj
25,BM025,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Ferizaj
25,BM025,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Ferizaj
25,BM025,22,ESMIR KASI,,0,Ferizaj
25,BM025,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Ferizaj
25,BM025,24,LIDHJA DEMOKRATIKE E KOSOVËS,,128,Ferizaj
25,BM025,25,SRPSKA LISTA,,0,Ferizaj
25,CB125,1,PARTIA LIBERALE EGJIPTIANE,,11,Ferizaj
25,CB125,2,PARTIA DEMOKRATIKE E KOSOVËS,,192,Ferizaj
25,CB125,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,41,Ferizaj
25,CB125,4,STRANKA DEMOKRATSKE AKCIJE,,1,Ferizaj
25,CB125,5,PARTIJA KOSOVSKIH SRBA,,0,Ferizaj
25,CB125,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,31,Ferizaj
25,CB125,7,POKRET ZA GORA,,2,Ferizaj
25,CB125,8,NOVA DEMOKRATSKA STRANKA,,0,Ferizaj
25,CB125,9,AAK-PSD KOALICIONI 100% KOSOVË,,84,Ferizaj
25,CB125,10,SLOBODA,,0,Ferizaj
25,CB125,11,SAMOSTALNA LIBERALNA STRANKA,,0,Ferizaj
25,CB125,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,45,Ferizaj
25,CB125,13,JEDINSTVENA GORANSKA PARTIJA,,0,Ferizaj
25,CB125,14,KOALICIJA VAKAT,,2,Ferizaj
25,CB125,15,FJALA,,6,Ferizaj
25,CB125,16,LËVIZJA VETËVENDOSJE!,,361,Ferizaj
25,CB125,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,1,Ferizaj
25,CB125,18,PARTIA ROME E BASHKUAR E KOSOVËS,,1,Ferizaj
25,CB125,19,PARTIA EUROATLANTIKE E KOSOVËS,,3,Ferizaj
25,CB125,20,KOSOVAKI NEVI ROMANI PARTIA,,1,Ferizaj
25,CB125,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,1,Ferizaj
25,CB125,22,ESMIR KASI,,0,Ferizaj
25,CB125,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Ferizaj
25,CB125,24,LIDHJA DEMOKRATIKE E KOSOVËS,,202,Ferizaj
25,CB125,25,SRPSKA LISTA,,1,Ferizaj
25,2503D,13,JEDINSTVENA GORANSKA PARTIJA,,0,Ferizaj
25,2503D,14,KOALICIJA VAKAT,,2,Ferizaj
25,2503D,15,FJALA,,8,Ferizaj
25,2503D,16,LËVIZJA VETËVENDOSJE!,,681,Ferizaj
25,2503D,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Ferizaj
25,2503D,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Ferizaj
25,2503D,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Ferizaj
25,2503D,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Ferizaj
25,2503D,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Ferizaj
25,2503D,22,ESMIR KASI,,0,Ferizaj
25,2503D,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Ferizaj
25,2503D,24,LIDHJA DEMOKRATIKE E KOSOVËS,,375,Ferizaj
25,2502X,10,SLOBODA,,1,Ferizaj
25,2502X,11,SAMOSTALNA LIBERALNA STRANKA,,1,Ferizaj
25,2502X,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,109,Ferizaj
25,2502X,13,JEDINSTVENA GORANSKA PARTIJA,,1,Ferizaj
25,2502X,14,KOALICIJA VAKAT,,2,Ferizaj
25,2502X,15,FJALA,,10,Ferizaj
25,2502X,16,LËVIZJA VETËVENDOSJE!,,1229,Ferizaj
25,2502X,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,2,Ferizaj
25,2502X,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Ferizaj
25,2502X,19,PARTIA EUROATLANTIKE E KOSOVËS,,3,Ferizaj
25,2502X,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Ferizaj
25,2502X,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Ferizaj
25,2502X,22,ESMIR KASI,,2,Ferizaj
25,2502X,23,GRAÐANSKA İNİCİJATİVA GORE,,2,Ferizaj
25,2502X,24,LIDHJA DEMOKRATIKE E KOSOVËS,,769,Ferizaj
25,2502X,25,SRPSKA LISTA,,0,Ferizaj
25,2503D,1,PARTIA LIBERALE EGJIPTIANE,,12,Ferizaj
25,2503D,2,PARTIA DEMOKRATIKE E KOSOVËS,,427,Ferizaj
25,2503D,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,28,Ferizaj
25,2503D,4,STRANKA DEMOKRATSKE AKCIJE,,0,Ferizaj
25,2503D,5,PARTIJA KOSOVSKIH SRBA,,0,Ferizaj
25,2503D,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,30,Ferizaj
25,2503D,7,POKRET ZA GORA,,0,Ferizaj
25,2503D,8,NOVA DEMOKRATSKA STRANKA,,0,Ferizaj
25,2503D,9,AAK-PSD KOALICIONI 100% KOSOVË,,96,Ferizaj
25,2503D,10,SLOBODA,,0,Ferizaj
25,2503D,11,SAMOSTALNA LIBERALNA STRANKA,,0,Ferizaj
25,2503D,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,77,Ferizaj
25,2503X,1,PARTIA LIBERALE EGJIPTIANE,,9,Ferizaj
25,2503X,2,PARTIA DEMOKRATIKE E KOSOVËS,,399,Ferizaj
25,2503X,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,21,Ferizaj
25,2503X,4,STRANKA DEMOKRATSKE AKCIJE,,1,Ferizaj
25,2503X,5,PARTIJA KOSOVSKIH SRBA,,0,Ferizaj
25,2503X,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,18,Ferizaj
25,2503X,7,POKRET ZA GORA,,0,Ferizaj
25,2503X,8,NOVA DEMOKRATSKA STRANKA,,0,Ferizaj
25,2503X,9,AAK-PSD KOALICIONI 100% KOSOVË,,89,Ferizaj
25,2503D,25,SRPSKA LISTA,,0,Ferizaj
26,2601D,10,SLOBODA,,1,Viti
26,2601D,11,SAMOSTALNA LIBERALNA STRANKA,,1,Viti
26,2601D,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,47,Viti
26,2601D,1,PARTIA LIBERALE EGJIPTIANE,,3,Viti
26,2601D,2,PARTIA DEMOKRATIKE E KOSOVËS,,286,Viti
26,2601D,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,2,Viti
26,2601D,4,STRANKA DEMOKRATSKE AKCIJE,,0,Viti
26,2601D,5,PARTIJA KOSOVSKIH SRBA,,0,Viti
26,2601D,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,2,Viti
26,2601D,7,POKRET ZA GORA,,1,Viti
26,2601D,8,NOVA DEMOKRATSKA STRANKA,,2,Viti
26,2601D,9,AAK-PSD KOALICIONI 100% KOSOVË,,144,Viti
26,2601D,23,GRAÐANSKA İNİCİJATİVA GORE,,2,Viti
26,2601D,24,LIDHJA DEMOKRATIKE E KOSOVËS,,469,Viti
26,2601D,25,SRPSKA LISTA,,6,Viti
26,2601X,1,PARTIA LIBERALE EGJIPTIANE,,2,Viti
26,2601X,2,PARTIA DEMOKRATIKE E KOSOVËS,,216,Viti
26,2601X,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,1,Viti
26,2601X,4,STRANKA DEMOKRATSKE AKCIJE,,0,Viti
26,2601X,5,PARTIJA KOSOVSKIH SRBA,,0,Viti
26,2601X,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Viti
26,2601X,7,POKRET ZA GORA,,1,Viti
