id,Polling Center,Polling Station,Candidate,Party_ID,Party,Votes,Municipality
20,2022A,2022A/01D,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,12,Prizren
20,2022A,2022A/01D,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2023A,2023A/01R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,71,Prizren
20,2023A,2023A/05D,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2023A,2023A/04R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,89,Prizren
20,2023A,2023A/03R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,134,Prizren
20,2023A,2023A/03R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2023A,2023A/01R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,3,Prizren
20,2023A,2023A/04R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,102,Prizren
20,2023A,2023A/03R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,72,Prizren
20,2023A,2023A/04R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,0,Prizren
20,2023A,2023A/05D,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,158,Prizren
20,2023A,2023A/03R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,1,Prizren
20,2023A,2023A/03R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,120,Prizren
20,2023A,2023A/05D,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,22,Prizren
20,2023A,2023A/04R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,72,Prizren
20,2023A,2023A/01R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2023A,2023A/02R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2023A,2023A/05D,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,1,Prizren
20,2023A,2023A/04R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2023A,2023A/05D,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,1,Prizren
20,2023A,2023A/02R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2023A,2023A/02R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,42,Prizren
20,2023A,2023A/05D,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,1,Prizren
20,2023A,2023A/02R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,1,Prizren
20,2023A,2023A/01R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,78,Prizren
20,2023A,2023A/01R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,28,Prizren
20,2023A,2023A/02R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,76,Prizren
20,2023A,2023A/01R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2023A,2023A/02R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,11,Prizren
20,2023A,2023A/03R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2023A,2023A/01R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,0,Prizren
20,2023A,2023A/04R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,111,Prizren
20,2023A,2023A/03R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,2,Prizren
20,2023A,2023A/02R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,93,Prizren
20,2023A,2023A/04R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,21,Prizren
20,2023A,2023A/03R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,33,Prizren
20,2023A,2023A/02R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,149,Prizren
20,2023A,2023A/04R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,1,Prizren
20,2023A,2023A/05D,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,31,Prizren
20,2023A,2023A/01R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,72,Prizren
20,2023A,2023A/05D,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,62,Prizren
20,2024A,2024A/01R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2024A,2024A/01R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,46,Prizren
20,2024A,2024A/02D,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2024A,2024A/02D,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,10,Prizren
20,2024A,2024A/01R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,2,Prizren
20,2024A,2024A/02D,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,46,Prizren
20,2024A,2024A/02D,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2024A,2024A/01R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,24,Prizren
20,2024A,2024A/02D,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,16,Prizren
20,2024A,2024A/02D,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,0,Prizren
20,2024A,2024A/01R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,1,Prizren
20,2024A,2024A/02D,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,1,Prizren
20,2024A,2024A/01R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,16,Prizren
20,2024A,2024A/01R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2024A,2024A/01R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,41,Prizren
20,2024A,2024A/02D,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,21,Prizren
20,2025A,2025A/02R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,21,Prizren
20,2025A,2025A/02R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,110,Prizren
20,2025A,2025A/01R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,131,Prizren
20,2025A,2025A/01R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,11,Prizren
20,2025A,2025A/01R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,2,Prizren
20,2025A,2025A/02R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,1,Prizren
20,2025A,2025A/02R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2025A,2025A/01R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2025A,2025A/03D,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,147,Prizren
20,2025A,2025A/02R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,4,Prizren
20,2025A,2025A/02R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,4,Prizren
20,2025A,2025A/03D,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,0,Prizren
20,2025A,2025A/02R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,0,Prizren
20,2025A,2025A/03D,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1,Prizren
20,2025A,2025A/03D,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2025A,2025A/03D,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2025A,2025A/01R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,1,Prizren
20,2025A,2025A/02R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,187,Prizren
20,2025A,2025A/03D,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,0,Prizren
20,2025A,2025A/01R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,0,Prizren
20,2025A,2025A/01R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2025A,2025A/01R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,53,Prizren
20,2025A,2025A/03D,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,13,Prizren
20,2025A,2025A/03D,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,71,Prizren
20,2026A,2026A/03R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2026A,2026A/01R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,52,Prizren
20,2026A,2026A/01R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,7,Prizren
20,2026A,2026A/02R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,47,Prizren
20,2026A,2026A/02R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2026A,2026A/01R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2026A,2026A/02R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,1,Prizren
20,2026A,2026A/04D,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,88,Prizren
20,2026A,2026A/01R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,9,Prizren
20,2026A,2026A/01R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,0,Prizren
20,2026A,2026A/04D,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,5,Prizren
20,2026A,2026A/03R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,67,Prizren
20,2026A,2026A/03R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2026A,2026A/02R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2026A,2026A/02R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,25,Prizren
20,2026A,2026A/01R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,136,Prizren
20,2026A,2026A/04D,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2026A,2026A/02R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,10,Prizren
20,2026A,2026A/04D,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,21,Prizren
20,2026A,2026A/01R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,32,Prizren
20,2026A,2026A/01R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2026A,2026A/03R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,7,Prizren
20,2026A,2026A/03R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,109,Prizren
20,2026A,2026A/03R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,6,Prizren
20,2026A,2026A/02R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,99,Prizren
20,2026A,2026A/02R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,74,Prizren
20,2026A,2026A/04D,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2026A,2026A/04D,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,42,Prizren
20,2026A,2026A/04D,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,5,Prizren
20,2026A,2026A/03R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,39,Prizren
20,2026A,2026A/04D,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,0,Prizren
20,2026A,2026A/03R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,0,Prizren
20,2027A,2027A/02D,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,55,Prizren
20,2027A,2027A/01R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,32,Prizren
20,2027A,2027A/01R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,4,Prizren
20,2027A,2027A/02D,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2027A,2027A/01R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,2,Prizren
20,2027A,2027A/02D,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2027A,2027A/02D,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,2,Prizren
20,2027A,2027A/02D,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,12,Prizren
20,2027A,2027A/01R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,2,Prizren
20,2027A,2027A/01R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,11,Prizren
20,2027A,2027A/02D,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,52,Prizren
20,2027A,2027A/01R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,141,Prizren
20,2027A,2027A/02D,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,2,Prizren
20,2027A,2027A/01R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2027A,2027A/02D,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,92,Prizren
20,2027A,2027A/01R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2028A,2028A/01D,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,6,Prizren
20,2028A,2028A/01D,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2028A,2028A/01D,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,19,Prizren
20,2028A,2028A/01D,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,16,Prizren
20,2028A,2028A/01D,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,0,Prizren
20,2028A,2028A/01D,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,4,Prizren
20,2028A,2028A/01D,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,12,Prizren
20,2028A,2028A/01D,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,2,Prizren
20,2029A,2029A/01R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,2,Prizren
20,2029A,2029A/01R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,91,Prizren
20,2029A,2029A/01R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,1,Prizren
20,2029A,2029A/01R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,71,Prizren
20,2029A,2029A/02D,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,55,Prizren
20,2029A,2029A/02D,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2029A,2029A/01R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,5,Prizren
20,2029A,2029A/02D,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,7,Prizren
20,2029A,2029A/01R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,32,Prizren
20,2029A,2029A/01R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2029A,2029A/02D,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,127,Prizren
20,2029A,2029A/01R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,34,Prizren
20,2029A,2029A/02D,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,39,Prizren
20,2029A,2029A/02D,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,72,Prizren
20,2029A,2029A/02D,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,1,Prizren
20,2029A,2029A/02D,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,0,Prizren
20,2030A,2030A/02R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,19,Prizren
20,2030A,2030A/03D,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,32,Prizren
20,2030A,2030A/01R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,52,Prizren
20,2030A,2030A/01R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2030A,2030A/01R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,43,Prizren
20,2030A,2030A/02R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,17,Prizren
20,2030A,2030A/01R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,14,Prizren
20,2030A,2030A/02R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,29,Prizren
20,2030A,2030A/03D,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,43,Prizren
20,2030A,2030A/02R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,1,Prizren
20,2030A,2030A/02R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,1,Prizren
20,2030A,2030A/02R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,54,Prizren
20,2030A,2030A/01R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,86,Prizren
20,2030A,2030A/01R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,7,Prizren
20,2030A,2030A/03D,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,28,Prizren
20,2030A,2030A/01R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,0,Prizren
20,2030A,2030A/03D,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,1,Prizren
20,2030A,2030A/03D,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2030A,2030A/03D,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,49,Prizren
20,2030A,2030A/02R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,0,Prizren
20,2030A,2030A/03D,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2030A,2030A/03D,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,0,Prizren
20,2030A,2030A/02R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2030A,2030A/01R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2031A,2031A/01D,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,14,Prizren
20,2031A,2031A/01D,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2031A,2031A/01D,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,6,Prizren
20,2031A,2031A/01D,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,6,Prizren
20,2031A,2031A/01D,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,4,Prizren
20,2031A,2031A/01D,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,42,Prizren
20,2031A,2031A/01D,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,45,Prizren
20,2031A,2031A/01D,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,2,Prizren
20,2032A,2032A/02D,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,83,Prizren
20,2032A,2032A/01R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2032A,2032A/01R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2032A,2032A/01R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,1,Prizren
20,2032A,2032A/01R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,49,Prizren
20,2032A,2032A/02D,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,5,Prizren
20,2032A,2032A/01R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,94,Prizren
20,2032A,2032A/02D,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,26,Prizren
20,2032A,2032A/01R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,21,Prizren
20,2032A,2032A/02D,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2032A,2032A/02D,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,102,Prizren
20,2032A,2032A/01R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,156,Prizren
20,2032A,2032A/02D,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,0,Prizren
20,2032A,2032A/02D,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2032A,2032A/02D,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,36,Prizren
20,2032A,2032A/01R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,17,Prizren
20,2033A,2033A/07D,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,68,Prizren
20,2033A,2033A/06R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,35,Prizren
20,2033A,2033A/06R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2033A,2033A/03R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,88,Prizren
20,2033A,2033A/07D,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2033A,2033A/05R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,92,Prizren
20,2033A,2033A/05R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,4,Prizren
20,2033A,2033A/05R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,122,Prizren
20,2033A,2033A/01R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,15,Prizren
20,2033A,2033A/03R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2033A,2033A/07D,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,8,Prizren
20,2033A,2033A/05R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,1,Prizren
20,2033A,2033A/07D,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,82,Prizren
20,2033A,2033A/02R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,39,Prizren
20,2033A,2033A/03R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,6,Prizren
20,2033A,2033A/06R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,26,Prizren
20,2033A,2033A/01R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,82,Prizren
20,2033A,2033A/01R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2033A,2033A/06R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,1,Prizren
20,2033A,2033A/01R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2033A,2033A/05R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2033A,2033A/02R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,9,Prizren
20,2033A,2033A/03R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,108,Prizren
20,2033A,2033A/04R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2033A,2033A/04R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2033A,2033A/02R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,102,Prizren
20,2033A,2033A/03R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,41,Prizren
20,2033A,2033A/02R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,6,Prizren
20,2033A,2033A/04R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,104,Prizren
20,2033A,2033A/02R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,74,Prizren
20,2033A,2033A/06R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,0,Prizren
20,2033A,2033A/06R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,89,Prizren
20,2033A,2033A/06R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,65,Prizren
20,2033A,2033A/04R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,20,Prizren
20,2033A,2033A/07D,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,13,Prizren
20,2033A,2033A/02R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,16,Prizren
20,2033A,2033A/07D,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,163,Prizren
20,2033A,2033A/05R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,0,Prizren
20,2033A,2033A/07D,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,0,Prizren
20,2033A,2033A/02R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,0,Prizren
20,2033A,2033A/01R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,1,Prizren
20,2033A,2033A/01R,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,135,Prizren
20,2033A,2033A/05R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,15,Prizren
20,2033A,2033A/03R,MILAZIM LUSHAJ,180,MILAZIM LUSHAJ,1,Prizren
20,2033A,2033A/06R,LULZIM KABASHI,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,18,Prizren
20,2033A,2033A/03R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,18,Prizren
20,2033A,2033A/05R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,19,Prizren
20,2033A,2033A/07D,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2033A,2033A/03R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,0,Prizren
20,2033A,2033A/01R,ZAFIR BERISHA,119,NISMA SOCIALDEMOKRATE,24,Prizren
20,2033A,2033A/01R,ANTON QUNI,160,LIDHJA DEMOKRATIKE E KOSOVËS,45,Prizren
20,2033A,2033A/04R,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,68,Prizren
20,2033A,2033A/02R,CEMAILJ SMAILJI,150,NOVA DEMOKRATSKA STRANKA,0,Prizren
20,2033A,2033A/04R,AFRIM TEJECI,149,ALEANCA KOSOVA E RE,0,Prizren
